"ID","Nombre","Categoria","Estatus_Repro","X1","Es_Vaca","Es_Recria","Ficha","Leche_Ult","DEL_Ult","Año","Mes","Ubicacion","ID_Num"
"2833","S/N","Vaca","Preñada","2833","TRUE","FALSE","c(""6.7"", ""4"", ""4"", ""4"") c(""4"", ""Preñ2"", ""4"", ""Preñ2"") c(""532"", ""532"", ""7-10-24"", ""532"") c(""24.4"", ""16:00"", ""532"", ""-140"") c(""-453"", ""23-09"", ""Preñ2"", ""-71"") c(""12-07-23"", ""12.83"", ""350"", ""24.4"") c(""AD"", ""24.5"", ""5"", ""3-11-25"") c(""NEO+ENRO4"", ""24.4"", ""182"", ""11-01-26"") c(""+MEL2+GENT5"", ""-0.19"", ""24.4"", NA) c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, ""55.2"", NA, NA) c(NA, ""102"", NA, NA) c(NA, ""13565"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 2833 TRUE FALSE","532","12.83","2025","Julio","7PULILI",2833
"2843","S/N","Vaca","Preñada","2843","TRUE","FALSE","c(""6.6"", ""17"", ""2843"", ""2843"") c(""5"", ""Matar"", ""Matar"", ""Matar"") c(""348"", ""348"", ""17"", ""17"") c(""42.3"", ""16:29"", ""5"", ""5"") c(""****"", ""23-09"", ""348"", ""348"") c(""4-04-22"", ""18.22"", ""1"", ""1"") c(""AI"", ""40.1"", ""21-07-25"", ""21-07-25"") c(""GENT8+MUL4+BI03"", ""42.3"", ""0"", ""0"") c(NA, ""-0.25"", ""0"", ""0"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"") c(NA, ""50.9"", ""_________________________"", ""_________________________"") c(NA, ""128"", NA, NA) c(NA, ""6477"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 2843 TRUE FALSE","348","18.22","2025","Julio","7PULILI",2843
"2867","S/N","Vaca","Preñada","2867","TRUE","FALSE","c(""6.3"", ""11"", ""11"", ""11"", ""11"", ""11"") c(""3"", ""11-10-24"", ""11-10-24"", ""Preñ"", ""3"", ""Preñ"") c(""528"", ""522"", ""522"", ""528"", ""11-10-24"", ""528"") c(""30.3"", ""14-07-25"", ""14-07-25"", ""18:47"", ""528"", ""-42"") c(""****"", ""246"", ""246"", ""23-09"", ""Preñ"", ""27"") c(""22-12-21"", ""21-03-26"", ""12-02-26"", ""14.53"", ""252"", ""30.3"") c(""PD"", ""PREPARTO"", ""AVF"", ""31.0"", ""6"", ""9-02-26"") c(""NEO4+ENRO12"", ""__________________"", ""BOVIS"", ""30.3"", ""276"", ""19-04-26"") c(NA, NA, NA, ""-0.15"", ""30.3"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, NA, ""55.5"", NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) 2867 TRUE FALSE","528","14.53","2025","Julio","7PULILI",2867
"2869","SIMPLICI 3","Vaca","Preñada","2869","TRUE","FALSE","c(""6.2"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"") c(""3"", ""21-08-24"", ""21-08-24"", ""21-08-24"", ""Preñ"", ""3"", ""Preñ"", ""SIMPLICI"") c(""579"", ""573"", ""573"", ""573"", ""579"", ""21-08-24"", ""579"", ""3"") c(""25.4"", ""18-06-25"", ""18-06-25"", ""18-06-25"", ""18:29"", ""579"", ""-68"", ""579"") c(""-479"", ""272"", ""272"", ""272"", ""23-09"", ""Preñ"", ""1"", ""21-08-24"") c(""30-04-23"", ""24-03-26"", ""10-03-26"", ""23-02-26"", ""14.08"", ""278"", ""25.4"", ""18-06-25"") c(""PD"", ""PARTO"", ""VACUNA"", ""PREPARTO"", ""29.2"", ""4"", ""14-01-26"", ""SHEEPSTE"") c(""BIO+ENRO4+MULT5"", ""__________________"", ""__________________"", ""__________________"", ""25.4"", ""301"", ""24-03-26"", ""278"") c(NA, NA, NA, NA, ""0.16"", ""25.4"", NA, ""0"") c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, NA, ""45.9"", NA, NA, ""24-03-26"") c(NA, NA, NA, NA, ""58"", NA, NA, ""1"") c(NA, NA, NA, NA, ""11790"", NA, NA, ""Preñ"") c(NA, NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA, NA) 2869 TRUE FALSE","579","14.08","2025","Julio","7PULILI",2869
"2871","S/N","Vaca","Preñada","2871","TRUE","FALSE","c(""6.2"", ""4"", ""2871"", ""2871"", ""Matar"") c(""3"", ""Matar"", ""Matar"", ""Matar"", ""4"") c(""551"", ""551"", ""4"", ""4"", NA) c(""24.0"", ""16:00"", ""3"", ""3"", NA) c(""-407"", ""23-09"", ""551"", ""551"", NA) c(""8-08-23"", ""13.23"", ""7"", ""7"", NA) c(""AI"", ""25.4"", ""18-06-25"", ""18-06-25"", NA) c(""NEO4+ENRO6"", ""24.0"", ""0"", ""0"", NA) c(NA, ""-0.47"", ""0"", ""0"", NA) c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS PROBLEMA.csv"") c(NA, ""54.3"", ""_________________________"", ""_________________________"", NA) c(NA, ""65"", NA, NA, NA) c(NA, ""13876"", NA, NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 2871 TRUE FALSE","551","13.23","2025","Julio","7PULILI",2871
"2886","S/N","Vaca","Vacia/Abierta","2886","TRUE","FALSE","c(""6.1"", ""17"") c(""4"", ""Vacia"") c(""259"", ""259"") c(""32.2"", ""16:28"") c(""-626"", ""23-09"") c(""20-10-23"", ""10.83"") c(""PD"", ""30.4"") c(""BIOF+ENRO3"", ""32.2"") c(""+ENRLA2"", ""0.04"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""43.3"") c(NA, ""43"") c(NA, ""2329"") c(NA, NA) c(NA, NA) 2886 TRUE FALSE","259","10.83","2025","Julio","7PULILI",2886
"2891","S/N","Vaca","Vacia/Abierta","2891","TRUE","FALSE","c(""6.0"", ""17"") c(""4"", ""Alta"") c(""216"", ""216"") c(""44.1"", ""16:28"") c(""-781"", ""23-09"") c(""30-06-23"", ""18.03"") c(""AI"", ""38.1"") c(""BIO4+ENRO6"", ""44.1"") c(NA, ""0.43"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""44.1"") c(NA, ""35"") c(NA, ""646"") c(NA, NA) c(NA, NA) 2891 TRUE FALSE","216","18.03","2025","Julio","7PULILI",2891
"2894","S/N","Vaca","Vacia/Abierta","2894","TRUE","FALSE","c(""6.0"", ""15"") c(""4"", ""Alta"") c(""223"", ""223"") c(""50.8"", ""17:11"") c(""-639"", ""23-09"") c(""12-11-23"", ""27.08"") c(""AD"", ""55.0"") c(""BIOF3+ENRO6"", ""50.8"") c(NA, ""-0.07"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""51.1"") c(NA, ""38"") c(NA, ""1112"") c(NA, NA) c(NA, NA) 2894 TRUE FALSE","223","27.08","2025","Julio","7PULILI",2894
"29","S/N","Vaca","Vacia/Abierta","29","TRUE","FALSE","c(""5-11-24"", ""5-08-25"") c(""PD"", ""PI"") c(""NEO4+ENRO6"", ""NEO4+ERNO5"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(""MASTITIS.csv"", ""MASTITIS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 29 TRUE FALSE",NA,NA,"2025","Julio","7PULILI",29
"2905","S/N","Vaca","Vacia/Abierta","2905","TRUE","FALSE","c(""6.0"", ""12"") c(""4"", ""Vacia"") c(""257"", ""257"") c(""35.3"", ""18:29"") c(""****"", ""23-09"") c(""10-06-22"", ""16.16"") c(""PI"", ""34.6"") c(""BIO3+ENR4+MULT5"", ""35.3"") c(NA, ""-0.15"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""36.4"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 2905 TRUE FALSE","257","16.16","2025","Julio","7PULILI",2905
"2909","S/N","Vaca","Preñada","2909","TRUE","FALSE","c(""12"", ""2909"", ""2909"", ""12"") c(""Insem"", ""Insem"", ""Insem"", ""4"") c(""337"", ""12"", ""12"", ""20-04-25"") c(""18:44"", ""4"", ""4"", ""Insem"") c(""23-09"", ""337"", ""337"", ""15-09-25"") c(""21.79"", ""2"", ""2"", ""INDEPENDANT"") c(""44.7"", ""15-09-25"", ""15-09-25"", ""T3"") c(""44.4"", ""189"", ""189"", ""2"") c(""0.16"", ""427"", ""427"", ""189"") c(""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(""48.7"", ""_________________________"", ""_________________________"", ""337"") c(NA, NA, NA, ""44.4"") c(NA, NA, NA, ""*"") c(NA, NA, NA, NA) c(NA, NA, NA, NA) 2909 TRUE FALSE","337","21.79","2025","Julio","7PULILI",2909
"2912","YODER SE 3","Vaca","Preñada","2912","TRUE","FALSE","c(""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"") c(""27-08-24"", ""27-08-24"", ""27-08-24"", ""Preñ"", ""3"", ""Preñ"", ""YODER"") c(""567"", ""567"", ""567"", ""573"", ""27-08-24"", ""573"", ""SE"") c(""10-06-25"", ""10-06-25"", ""10-06-25"", ""18:20"", ""573"", ""-76"", ""3"") c(""280"", ""280"", ""280"", ""23-09"", ""Preñ"", ""-7"", ""573"") c(""16-03-26"", ""2-03-26"", ""15-02-26"", ""17.18"", ""286"", ""32.1"", ""27-08-24"") c(""PARTO"", ""VACUNA"", ""PREPARTO"", ""35.3"", ""5"", ""6-01-26"", ""10-06-25"") c(""__________________"", ""__________________"", ""__________________"", ""32.1"", ""287"", ""16-03-26"", ""PASSPORT"") c(NA, NA, NA, ""-0.17"", ""32.1"", NA, ""286"") c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, ""47.3"", NA, NA, ""0"") c(NA, NA, NA, ""73"", NA, NA, ""16-03-26"") c(NA, NA, NA, ""13085"", NA, NA, ""-7"") c(NA, NA, NA, NA, NA, NA, ""Preñ"") c(NA, NA, NA, NA, NA, NA, NA) 2912 TRUE FALSE","567","17.18","2025","Julio","7PULILI",2912
"2913","S/N","Vaca","Preñada","2913","TRUE","FALSE","c(""5.9"", ""22"", ""22"") c(""3"", ""3"", ""Prepa"") c(""386"", ""25-06-24"", ""16-07-25"") c(""0.0"", ""386"", ""250"") c(""-816"", ""Prepa"", ""3"") c(""7-12-22"", ""447"", ""386"") c(""AD"", ""4"", ""31-12-24"") c(""NEO3+ENR4+MUL4"", ""189"", ""447"") c(NA, ""0.0"", ""SHADO"") c(""MASTITIS.csv"", ""VACAS GESTANTES.csv"", ""VACAS SECAS.csv"") c(NA, NA, ""6-10-25"") c(NA, NA, ""189"") c(NA, NA, ""468"") c(NA, NA, NA) c(NA, NA, NA) 2913 TRUE FALSE","386","447","2025","Julio","7PULILI",2913
"2924","CHROME S 4","Vaca","Preñada","2924","TRUE","FALSE","c(""5.9"", ""14"", ""14"", ""14"", ""14"", ""14"", ""14"", ""14"") c(""4"", ""14-03-25"", ""14-03-25"", ""14-03-25"", ""Preñ"", ""4"", ""Preñ"", ""CHROME"") c(""374"", ""368"", ""368"", ""368"", ""374"", ""14-03-25"", ""374"", ""S"") c(""29.3"", ""29-05-25"", ""29-05-25"", ""29-05-25"", ""17:04"", ""374"", ""-88"", ""4"") c(""-461"", ""292"", ""292"", ""292"", ""23-09"", ""Preñ"", ""-19"", ""374"") c(""9-12-23"", ""4-03-26"", ""18-02-26"", ""3-02-26"", ""15.12"", ""298"", ""29.3"", ""14-03-25"") c(""PI"", ""PARTO"", ""VACUNA"", ""PREPARTO"", ""29.7"", ""1"", ""25-12-25"", ""29-05-25"") c(""MEL3+GENTA6"", ""__________________"", ""__________________"", ""__________________"", ""29.3"", ""76"", ""4-03-26"", ""JX"") c(NA, NA, NA, NA, ""-0.21"", ""29.3"", NA, ""THRAS"") c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, NA, ""36.2"", NA, NA, ""298"") c(NA, NA, NA, NA, ""46"", NA, NA, ""0"") c(NA, NA, NA, NA, ""5660"", NA, NA, ""4-03-26"") c(NA, NA, NA, NA, NA, NA, NA, ""-19"") c(NA, NA, NA, NA, NA, NA, NA, NA) 2924 TRUE FALSE","374","15.12","2025","Julio","7PULILI",2924
"2927","S/N","Vaca","Vacia/Abierta","2927","TRUE","FALSE","c(""5.9"", ""17"") c(""4"", ""Vacia"") c(""265"", ""265"") c(""37.5"", ""16:29"") c(""****"", ""23-09"") c(""11-05-22"", ""14.83"") c(""AD"", ""33.7"") c(""BIO+ENR5"", ""37.5"") c(NA, ""-0.14"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""44.1"") c(NA, ""66"") c(NA, ""2282"") c(NA, NA) c(NA, NA) 2927 TRUE FALSE","265","14.83","2025","Julio","7PULILI",2927
"2933","S/N","Vaca","Preñada","2933","TRUE","FALSE","c(""12"", ""12"", ""12"", ""12"") c(""31-03-25"", ""Preñ"", ""3"", ""Preñ"") c(""351"", ""357"", ""31-03-25"", ""357"") c(""15-08-25"", ""18:41"", ""357"", ""-10"") c(""214"", ""23-09"", ""Preñ"", ""59"") c(""12-03-26"", ""18.91"", ""220"", ""39.0"") c(""AVF"", ""38.4"", ""2"", ""13-03-26"") c(""BOVIS"", ""39.0"", ""137"", ""21-05-26"") c(NA, ""-0.35"", ""39.0"", NA) c(""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, ""46.2"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 2933 TRUE FALSE","351","18.91","2025","Julio","7PULILI",2933
"2936","S/N","Vaca","Vacia/Abierta","2936","TRUE","FALSE","c(""5.9"", ""12"") c(""4"", ""Matar"") c(""279"", ""279"") c(""30.9"", ""18:36"") c(""-749"", ""23-09"") c(""30-05-23"", ""10.16"") c(""PD"", ""27.1"") c(""BIO+ENR4"", ""30.9"") c(""+ENRLA1+MULT5"", ""-0.54"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""42.9"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 2936 TRUE FALSE","279","10.16","2025","Julio","7PULILI",2936
"2942","S/N","Vaca","Preñada","2942","TRUE","FALSE","c(""4"", ""2942"", ""2942"", ""4"", ""4"", ""Insem"") c(""Insem"", ""Insem"", ""Insem"", ""3"", ""Insem"", ""4"") c(""398"", ""4"", ""4"", ""18-02-25"", ""398"", NA) c(""16:19"", ""3"", ""3"", ""Insem"", ""7"", NA) c(""23-09"", ""398"", ""398"", ""1-09-25"", ""76"", NA) c(""19.52"", ""3"", ""3"", ""INDEPENDANT"", ""35.6"", NA) c(""38.1"", ""1-09-25"", ""1-09-25"", ""T3"", ""30-03-26"", NA) c(""35.6"", ""203"", ""203"", ""3"", ""7-06-26"", NA) c(""-0.53"", ""474"", ""474"", ""203"", NA, NA) c(""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROBLEMA.csv"") c(""45.6"", ""_________________________"", ""_________________________"", ""398"", NA, NA) c(""94"", NA, NA, ""35.6"", NA, NA) c(""7950"", NA, NA, ""*"", NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) 2942 TRUE FALSE","398","19.52","2025","Julio","7PULILI",2942
"2948","S/N","Vaca","Preñada","2948","TRUE","FALSE","c(""5.8"", ""12"", ""2948"", ""2948"", ""12"") c(""4"", ""Insem"", ""Insem"", ""Insem"", ""4"") c(""296"", ""296"", ""12"", ""12"", ""31-05-25"") c(""42.6"", ""18:41"", ""4"", ""4"", ""Insem"") c(""-405"", ""23-09"", ""296"", ""296"", ""7-09-25"") c(""21-04-24"", ""21.67"", ""2"", ""2"", ""INDEPENDANT"") c(""AI"", ""43.3"", ""7-09-25"", ""7-09-25"", ""T3"") c(""NEO6+ENRO4"", ""42.6"", ""197"", ""197"", ""2"") c(NA, ""0.00"", ""378"", ""378"", ""197"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(NA, ""48.1"", ""_________________________"", ""_________________________"", ""296"") c(NA, NA, NA, NA, ""42.6"") c(NA, NA, NA, NA, ""*"") c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 2948 TRUE FALSE","296","21.67","2025","Julio","7PULILI",2948
"2950","S/N","Vaca","Preñada","2950","TRUE","FALSE","c(""5.8"", ""4"", ""4"", ""4"", ""4"") c(""4"", ""8-02-25"", ""Preñ"", ""4"", ""Preñ"") c(""408"", ""402"", ""408"", ""8-02-25"", ""408"") c(""34.0"", ""4-08-25"", ""16:16"", ""408"", ""-21"") c(""-954"", ""225"", ""23-09"", ""Preñ"", ""48"") c(""30-06-22"", ""2-03-26"", ""17.40"", ""231"", ""34.0"") c(""PD"", ""SECADO"", ""35.0"", ""3"", ""2-03-26"") c(""ENRO3"", ""__________________"", ""34.0"", ""177"", ""10-05-26"") c(""ENROLA2+MULT5"", NA, ""-0.29"", ""34.0"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""50.1"", NA, NA) c(NA, NA, ""45"", NA, NA) c(NA, NA, ""8718"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 2950 TRUE FALSE","408","17.4","2025","Julio","7PULILI",2950
"2956","S/N","Vaca","Vacia/Abierta","2956","TRUE","FALSE","15 Alta 226 17:17 23-09 21.41 44.8 44.1 -0.10 PRODUCCIÓN DE LECHE.csv 44.9 38 1428 NA NA 2956 TRUE FALSE","226","21.41","2025","Julio","7PULILI",2956
"2962","S/N","Vaca","Vacia/Abierta","2962","TRUE","FALSE","c(""5.7"", ""13"") c(""4"", ""Alta"") c(""212"", ""212"") c(""47.4"", ""16:48"") c(""-735"", ""23-09"") c(""19-08-23"", ""24.59"") c(""PI"", ""49.9"") c(""NEO+ENRO4"", ""47.4"") c(""+MEL3+GENT5"", ""0.44"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""47.9"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 2962 TRUE FALSE","212","24.59","2025","Julio","7PULILI",2962
"2969","S/N","Vaca","Vacia/Abierta","2969","TRUE","FALSE","16 Alta 233 17:35 23-09 26.96 55.5 52.1 -0.01 PRODUCCIÓN DE LECHE.csv 53.0 52 2019 NA NA 2969 TRUE FALSE","233","26.96","2025","Julio","7PULILI",2969
"2972","S/N","Vaca","Preñada","2972","TRUE","FALSE","c(""5.7"", ""11"", ""2972"", ""2972"", ""11"") c(""3"", ""Insem"", ""Insem"", ""Insem"", ""3"") c(""325"", ""325"", ""11"", ""11"", ""2-05-25"") c(""41.5"", ""18:44"", ""3"", ""3"", ""Insem"") c(""52"", ""23-09"", ""325"", ""325"", ""12-09-25"") c(""23-06-25"", ""19.07"", ""2"", ""2"", ""WISEUP"") c(""AD"", ""40.5"", ""12-09-25"", ""12-09-25"", ""T3"") c(""BIO4+ENRO6+ANT4"", ""41.5"", ""192"", ""192"", ""2"") c(NA, ""-0.33"", ""412"", ""412"", ""192"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(NA, ""55.7"", ""_________________________"", ""_________________________"", ""325"") c(NA, NA, NA, NA, ""41.5"") c(NA, NA, NA, NA, ""*"") c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 2972 TRUE FALSE","325","19.07","2025","Julio","7PULILI",2972
"2979","S/N","Vaca","Preñada","2979","TRUE","FALSE","c(""12"", ""2979"", ""2979"", ""12"", ""Insem"") c(""Insem"", ""Insem"", ""Insem"", ""3"", ""12"") c(""412"", ""12"", ""12"", ""4-02-25"", NA) c(""18:38"", ""3"", ""3"", ""Insem"", NA) c(""23-09"", ""412"", ""412"", ""15-09-25"", NA) c(""14.39"", ""3"", ""3"", ""INDEPENDANT"", NA) c(""33.8"", ""15-09-25"", ""15-09-25"", ""T3"", NA) c(""38.4"", ""189"", ""189"", ""3"", NA) c(""0.05"", ""502"", ""502"", ""189"", NA) c(""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"", ""VACAS PROBLEMA.csv"") c(""55.6"", ""_________________________"", ""_________________________"", ""412"", NA) c(NA, NA, NA, ""38.4"", NA) c(NA, NA, NA, ""*"", NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 2979 TRUE FALSE","412","14.39","2025","Julio","7PULILI",2979
"2987","HANCOCK","Vaca","Preñada","2987","TRUE","FALSE","c(""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"") c(""23-08-24"", ""23-08-24"", ""23-08-24"", ""Preñ"", ""3"", ""Preñ"", ""HANCOCK"") c(""571"", ""571"", ""571"", ""577"", ""23-08-24"", ""577"", ""3"") c(""2-06-25"", ""2-06-25"", ""2-06-25"", ""18:24"", ""577"", ""-84"", ""577"") c(""288"", ""288"", ""288"", ""23-09"", ""Preñ"", ""-15"", ""23-08-24"") c(""8-03-26"", ""22-02-26"", ""7-02-26"", ""13.19"", ""294"", ""22.6"", ""2-06-25"") c(""PARTO"", ""VACUNA"", ""PREPARTO"", ""27.5"", ""3"", ""29-12-25"", ""SHEEPSTE"") c(""__________________"", ""__________________"", ""__________________"", ""22.6"", ""283"", ""8-03-26"", ""294"") c(NA, NA, NA, ""-0.61"", ""22.6"", NA, ""0"") c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, ""45.6"", NA, NA, ""8-03-26"") c(NA, NA, NA, ""32"", NA, NA, ""-15"") c(NA, NA, NA, ""11490"", NA, NA, ""Preñ"") c(NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA) 2987 TRUE FALSE","571","13.19","2025","Julio","7PULILI",2987
"2991","S/N","Vaca","Preñada","2991","TRUE","FALSE","c(""5.5"", ""18"", ""18"", ""18"") c(""3"", ""Preñ2"", ""3"", ""Preñ2"") c(""528"", ""528"", ""11-10-24"", ""528"") c(""30.0"", ""17:57"", ""528"", ""-154"") c(""-657"", ""23-09"", ""Preñ2"", ""-85"") c(""24-12-22"", ""16.26"", ""364"", ""30.0"") c(""PD"", ""31.3"", ""2"", ""20-10-25"") c(""BIO+ENR4+"", ""30.0"", ""164"", ""28-12-25"") c(""NE2+MUL5+ENRLA2"", ""-0.00"", ""30.0"", NA) c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, ""49.9"", NA, NA) c(NA, ""39"", NA, NA) c(NA, ""12929"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 2991 TRUE FALSE","528","16.26","2025","Julio","7PULILI",2991
"2995","S/N","Vaca","Preñada","2995","TRUE","FALSE","c(""5.4"", ""4"", ""4"", ""4"") c(""3"", ""Preñ2"", ""3"", ""Preñ2"") c(""549"", ""549"", ""20-09-24"", ""549"") c(""26.0"", ""16:16"", ""549"", ""-154"") c(""-768"", ""23-09"", ""Preñ2"", ""-85"") c(""14-08-22"", ""13.28"", ""364"", ""26.0"") c(""AI"", ""26.8"", ""2"", ""20-10-25"") c(""NEO4+MULT5"", ""26.0"", ""185"", ""28-12-25"") c(NA, ""-0.23"", ""26.0"", NA) c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, ""49.9"", NA, NA) c(NA, ""46"", NA, NA) c(NA, ""12869"", NA, NA) c(NA, NA, NA, NA) c(NA, NA, NA, NA) 2995 TRUE FALSE","549","13.28","2025","Julio","7PULILI",2995
"2997","S/N","Vaca","Vacia/Abierta","2997","TRUE","FALSE","c(""5.4"", ""12"") c(""4"", ""Alta"") c(""221"", ""221"") c(""40.7"", ""18:33"") c(""-810"", ""23-09"") c(""27-05-23"", ""20.14"") c(""AD"", ""41.8"") c(""MEL3+ENRO4+MUL3"", ""40.7"") c(NA, ""0.16"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""40.8"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 2997 TRUE FALSE","221","20.14","2025","Julio","7PULILI",2997
"3000","S/N","Vaca","Preñada","3000","TRUE","FALSE","c(""5.4"", ""22"", ""22"") c(""3"", ""3"", ""Prepa"") c(""316"", ""8-09-24"", ""21-07-25"") c(""0.0"", ""316"", ""245"") c(""-446"", ""Prepa"", ""3"") c(""20-02-24"", ""447"", ""316"") c(""AI"", ""2"", ""31-12-24"") c(""NEO4+ENRO6"", ""114"", ""447"") c(NA, ""0.0"", ""JEREMY"") c(""MASTITIS.csv"", ""VACAS GESTANTES.csv"", ""VACAS SECAS.csv"") c(NA, NA, ""6-10-25"") c(NA, NA, ""114"") c(NA, NA, ""393"") c(NA, NA, NA) c(NA, NA, NA) 3000 TRUE FALSE","316","447","2025","Julio","7PULILI",3000
