PISO_ALTITUDINAL,P204_NOM,RENDIMIENTO_HA_median,RENDIMIENTO_HA_std,count,heladas,ZONA
,AGUAYMANTO,5000.0,2285.0314858262136,733,28.0,Zona Intermedia
,AIRAMPO,4500.0,0.0,19,0.0,Zona Intermedia
,AJI,6060.606060606061,3699.6078100008963,2712,0.0,Zona Intermedia
,AJO,8823.529411764706,4099.464100401023,3679,160.0,Zona Intermedia
,ALBAHACA,4250.0,2494.600122192966,229,0.0,Zona Intermedia
,ALCACHOFA,12987.012987012986,4449.841506981741,600,49.0,Zona de Riesgo
,ALFALFA,20000.0,20358.605543737795,180161,40908.0,Zona de Riesgo
,ALGODON,2062.0689655172414,963.0978505554259,2369,18.0,Zona Intermedia
,ALMENDRO,7500.0,2696.3684494545873,106,0.0,Zona Intermedia
,ANIS,1200.0,127.53300646939316,24,0.0,Zona Intermedia
,ANONA,5500.0,2684.4130373851203,795,0.0,Zona Intermedia
,APIO,10437.5,4534.4212993179635,1264,23.0,Zona Intermedia
,ARANDANO,1000.0,989.1289293015159,65,0.0,Zona Intermedia
,ARAZA,6000.0,1390.6449513030127,154,0.0,Zona Intermedia
,ARBOL DEL PAN,5000.0,2489.656838303904,930,0.0,Zona Intermedia
,ARRACACHA,7500.0,1656.135593795448,912,0.0,Zona Intermedia
,ARROZ CASCARA,8000.0,2896.2401690042934,23386,76.0,Zona Intermedia
,ARVEJA GRANO SECO,1086.9565217391305,427.6830366630009,14044,1878.0,Zona Intermedia
,ARVEJA GRANO VERDE,3000.0,2289.2376958721306,10729,1156.0,Zona Intermedia
,ARVEJON GRANO SECO,967.741935483871,330.0224803728099,297,17.0,Zona Intermedia
,ARVEJON GRANO VERDE,2500.0,1677.224467897353,295,17.0,Zona Intermedia
,ASTROMELIA,7500.0,1623.7127293041392,122,10.0,Zona Intermedia
,AVENA FORRAJERA,12480.0,5870.903707228284,92457,23578.0,Zona de Riesgo
,AVENA GRANO,1200.0,572.3967769936426,17264,4244.0,Zona Intermedia
,AZUCENA,2666.666666666667,677.311684540689,292,0.0,Zona Intermedia
,BERENJENA,12000.0,3098.757480637309,41,0.0,Zona de Riesgo
,BETARRAGA,10000.0,5496.365954945606,1583,41.0,Zona Intermedia
,BOTON DE ORO,5000.0,0.0,6,0.0,Zona Intermedia
,BROCOLI,10416.666666666668,3804.5190627291486,1869,0.0,Zona Intermedia
,BUGANVILIA,10000.0,0.0,26,0.0,Zona Intermedia
,CACAO,555.5555555555555,359.20438236232377,18906,11.0,Zona Intermedia
,CAFE PERGAMINO,689.6551724137931,450.2200218829009,28500,210.0,Zona Intermedia
,CAIGUA,5000.0,1998.178392818878,431,11.0,Zona Intermedia
,CAIMITO,8000.0,5007.248910889533,2227,0.0,Zona Intermedia
,CALABAZA,9000.0,7876.78627787887,7427,195.0,Zona Intermedia
,CAMOTE,12000.0,8111.508884087801,5437,0.0,Zona de Riesgo
,CAMOTE FORRAJERO,10000.0,8206.099398622184,22,0.0,Zona Intermedia
,CAMU CAMU,4000.0,1040.9549838152075,208,0.0,Zona Intermedia
,CANELA,3000.0,0.0,30,0.0,Zona Intermedia
,CAPULI,5000.0,3022.1385960863504,4093,333.0,Zona Intermedia
,CAQUI,3333.333333333333,1860.8336232382944,169,0.0,Zona Intermedia
,CARAMBOLA,6666.666666666667,2627.405578122321,1703,0.0,Zona Intermedia
,CARTUCHO,8000.0,0.0,7,0.0,Zona Intermedia
,CASHARANA,5000.0,999.6581780792286,77,0.0,Zona Intermedia
,CASTAÑA,6818.181818181819,2821.221718209014,225,0.0,Zona Intermedia
,CAÑA BRAVA,5263.157894736842,2887.9301064221663,326,0.0,Zona Intermedia
,CAÑA DE AZUCAR PARA ALCOHOL,29239.76608187134,14289.29316283287,1141,11.0,Zona de Riesgo
,CAÑA DE AZUCAR PARA AZUCAR,71428.57142857143,38649.51005654419,1367,0.0,Zona de Riesgo
,CAÑA DE AZUCAR PARA CHANCACA,25200.0,12794.63976976107,2388,4.0,Zona de Riesgo
,CAÑA DE AZUCAR PARA ETANOL,28000.0,3613.653776584202,48,0.0,Zona de Riesgo
,CAÑA DE AZUCAR PARA FRUTA,16666.666666666668,13683.143030112782,1944,0.0,Zona de Riesgo
,CAÑA GUAYAQUIL,20000.0,11127.021449761973,568,0.0,Zona de Riesgo
,CAÑIHUA,862.5,361.72462713135246,5141,1209.0,Zona Intermedia
,CEBADA FORRAJERA,12500.0,5343.656275769673,5600,1534.0,Zona de Riesgo
,CEBADA GRANO,1150.0,475.4190695882271,49735,8850.0,Zona Intermedia
,CEBOLLA,16666.666666666668,13710.881427473,6255,501.0,Zona de Riesgo
,CEBOLLA CHINA,6000.0,4557.465159084351,4931,118.0,Zona Intermedia
,CEBOLLIN,2500.0,1317.5500396690277,144,0.0,Zona Intermedia
,CEDRON,2500.0,1150.6242284851705,415,0.0,Zona Intermedia
,CENTENO FORRAJERO,9000.0,3755.184152553619,121,51.0,Zona Intermedia
,CENTENO GRANO,920.0,445.0404174244585,223,18.0,Zona Intermedia
,CEREZO,5555.555555555556,2572.1267268352626,721,0.0,Zona Intermedia
,CHALARINA,5000.0,2693.2660391867703,714,0.0,Zona Intermedia
,CHIA,1333.3333333333337,407.2159382224354,250,0.0,Zona Intermedia
,CHIRIMOYO,4500.0,3147.277974008064,18429,205.0,Zona Intermedia
,CHOPE,3571.428571428572,0.0,17,0.0,Zona Intermedia
,CIDRA,9375.0,5750.38786379814,779,0.0,Zona Intermedia
,CIROLERO,5000.0,2906.3162249680736,2868,75.0,Zona Intermedia
,CIRUELA AGRIA,5000.0,3151.0716141973685,6636,16.0,Zona Intermedia
,CIRUELA DEL FRAILE,4000.0,1762.3817458388305,1166,0.0,Zona Intermedia
,CLAVEL,5600.0,1687.7837882896713,640,64.0,Zona Intermedia
,COCA,699.3006993006993,497.23507444458966,5233,0.0,Zona Intermedia
,COCONA,4200.0,1857.4298489430366,593,0.0,Zona Intermedia
,COCOTERO,10638.297872340429,7493.256337954735,6184,0.0,Zona Intermedia
,COL,8842.443729903536,4607.68877909934,3525,236.0,Zona Intermedia
,COLA DE CABALLO,1666.6666666666667,1169.1206240203362,36,0.0,Zona Intermedia
,COLIFLOR,7000.0,3303.502131819111,849,0.0,Zona Intermedia
,CONGONA,5000.0,826.4087601212228,287,0.0,Zona Intermedia
,COPOAZU,4500.0,1535.3284017788496,830,0.0,Zona Intermedia
,CRISANTEMO O POMPON,5000.0,3430.771722917366,32,0.0,Zona Intermedia
,CULANTRO,5000.0,3141.8370758049855,3242,119.0,Zona Intermedia
,DALE DALE,6153.846153846154,0.0,13,0.0,Zona Intermedia
,DAMASCO,4545.454545454545,1943.8891608808024,1091,0.0,Zona Intermedia
,ESPARRAGO,3500.0,1808.1549072533212,2590,0.0,Zona Intermedia
,ESPINACA,9032.258064516129,4505.206143085523,1033,23.0,Zona Intermedia
,FLOR DE JAMAICA,3400.0,0.0,3,0.0,Zona Intermedia
,FLORES DE CORTE,7750.0,3351.6918402923116,579,48.0,Zona Intermedia
,FRAMBUESA,3750.0,891.858847057121,114,0.0,Zona Intermedia
,FRESA,11612.90322580645,4818.007817570921,1403,26.0,Zona de Riesgo
,FRIJOL ALUBIA GRANO SECO,766.6666666666667,182.8955107185841,42,0.0,Zona Intermedia
,FRIJOL ALUBIA GRANO VERDE,4000.0,746.1804044171485,53,0.0,Zona Intermedia
,FRIJOL ASHPA GRANO SECO,800.0,608.7595874350708,17,0.0,Zona Intermedia
,FRIJOL ASHPA GRANO VERDE,1500.0,537.7815841566764,125,0.0,Zona Intermedia
,FRIJOL ASTON GRANO SECO,1000.0,0.0,14,0.0,Zona Intermedia
,FRIJOL BAYO GRANO SECO,1000.0,290.56411893253346,1561,0.0,Zona Intermedia
,FRIJOL BAYO GRANO VERDE,2500.0,527.7298763679471,273,0.0,Zona Intermedia
,FRIJOL BLANCO GRANO SECO,958.3333333333331,555.6525746004312,3385,213.0,Zona Intermedia
,FRIJOL BLANCO GRANO VERDE,3631.578947368421,1542.0710307850977,611,59.0,Zona Intermedia
,FRIJOL CABALLERO GRANO SECO,920.0,263.48091666539517,839,27.0,Zona Intermedia
,FRIJOL CABALLERO GRANO VERDE,2300.0,1314.5107035503988,87,0.0,Zona Intermedia
,FRIJOL CAMBIO NOVENTA GRANO SECO,766.6666666666667,195.00937149470593,19,0.0,Zona Intermedia
,FRIJOL CAMBIO NOVENTA GRANO VERDE,2333.333333333333,3207.527865238107,128,0.0,Zona Intermedia
,FRIJOL CANARIO GRANO SECO,1200.0,580.1991112507951,2932,156.0,Zona Intermedia
,FRIJOL CANARIO GRANO VERDE,1768.0826636050515,1560.4455704053112,347,0.0,Zona Intermedia
,FRIJOL CAUPI GRANO SECO,1533.3333333333337,631.8198280665396,780,18.0,Zona Intermedia
,FRIJOL CAUPI GRANO VERDE,2000.0,1622.4443399120003,329,0.0,Zona Intermedia
,FRIJOL CHAUCHA GRANO SECO,900.0,452.69556506798824,493,0.0,Zona Intermedia
,FRIJOL CHAUCHA GRANO VERDE,1200.0,1492.6479737893828,141,0.0,Zona Intermedia
,FRIJOL CHICLAYO VERDURA GRANO SECO,1000.0,746.6770832606736,81,0.0,Zona Intermedia
,FRIJOL CHICLAYO VERDURA GRANO VERDE,4800.0,1582.3943101336677,110,0.0,Zona Intermedia
,FRIJOL CHONTEÑO,1700.0,0.0,22,0.0,Zona Intermedia
,FRIJOL DE PALO GRANO SECO,1000.0,428.40430773395434,1019,14.0,Zona Intermedia
,FRIJOL DE PALO GRANO VERDE,3125.0,1826.1788464642686,1229,14.0,Zona Intermedia
,FRIJOL GUINDA GRANO SECO,960.0,596.6105307937758,1311,17.0,Zona Intermedia
,FRIJOL HABITAS GRANO SECO,2300.0,0.0,9,0.0,Zona Intermedia
,FRIJOL HUASCA GRANO SECO,1000.0,472.18644829246216,217,0.0,Zona Intermedia
,FRIJOL HUASCA GRANO VERDE,4000.0,852.0832611550474,39,8.0,Zona Intermedia
,FRIJOL HUASCA POROTO GRANO SECO,1000.0,649.1984069962416,94,0.0,Zona Intermedia
,FRIJOL HUASCA POROTO GRANO VERDE,2300.0,0.0,4,0.0,Zona Intermedia
,FRIJOL HUEVO DE PALOMA GRANO SECO,1037.037037037037,577.4227803659827,273,5.0,Zona Intermedia
,FRIJOL HUEVO DE PALOMA GRANO VERDE,1200.0,1928.174595804553,41,0.0,Zona Intermedia
,FRIJOL LANTREJA GRANO SECO,960.0,284.5347895383049,42,0.0,Zona Intermedia
,FRIJOL LANTREJA GRANO VERDE,2000.0,1527.5252316519468,27,0.0,Zona Intermedia
,FRIJOL LECHE GRANO SECO,1200.0,67.5497073492031,25,0.0,Zona Intermedia
,FRIJOL LECHE GRANO VERDE,6000.0,0.0,13,0.0,Zona Intermedia
,FRIJOL LOCTAO GRANO SECO,1440.0,118.36457200627252,18,0.0,Zona Intermedia
,FRIJOL LOCTAO GRANO VERDE,2173.913043478261,727.5387857665914,27,0.0,Zona Intermedia
,FRIJOL MANTECA GRANO SECO,1600.0,388.54474786690105,115,0.0,Zona Intermedia
,FRIJOL NEGRO GRANO VERDE,3000.0,0.0,3,0.0,Zona Intermedia
,FRIJOL PALOMA GRANO SECO,920.0,106.46931147384342,50,15.0,Zona Intermedia
,FRIJOL PALOMA GRANO VERDE,3000.0,0.0,14,0.0,Zona Intermedia
,FRIJOL PANAMITO GRANO SECO,1000.0,457.3975719314012,1271,21.0,Zona Intermedia
,FRIJOL PANAMITO GRANO VERDE,5000.0,1442.8427561771487,112,0.0,Zona Intermedia
,FRIJOL PINTO GRANO SECO,920.0,532.9210003080476,2501,29.0,Zona Intermedia
,FRIJOL PINTO GRANO VERDE,2000.0,1706.9357138787143,495,0.0,Zona Intermedia
,FRIJOL RAYADO GRANO SECO,766.6666666666667,474.3189496081816,117,11.0,Zona Intermedia
,FRIJOL RED KIDNEY GRANO SECO,1150.0,311.22076139943795,82,0.0,Zona Intermedia
,FRIJOL REGIONAL GRANO SECO,1600.0,50.39526306789688,28,0.0,Zona Intermedia
,FRIJOL REGIONAL GRANO VERDE,5000.0,0.0,11,0.0,Zona Intermedia
,FRIJOL RUNDO GRANO SECO,2000.0,660.1024713840061,11,0.0,Zona Intermedia
,FRIJOL SANGRE DE TORO GRANO SECO,1150.0,378.9908082074881,186,0.0,Zona Intermedia
,FRIJOL SHINGUITO GRANO SECO,2760.0,0.0,11,0.0,Zona Intermedia
,FRIJOL TODA LA VIDA GRANO SECO,766.6666666666667,72.95078900145809,120,0.0,Zona Intermedia
,FRIJOL TODA LA VIDA GRANO VERDE,1800.0,1482.5184190952925,91,0.0,Zona Intermedia
,FRIJOL UCAYALINO GRANO SECO,1800.0,400.00504941058676,98,0.0,Zona Intermedia
,GARBANZO GRANO SECO,1200.0,520.5752886287289,356,0.0,Zona Intermedia
,GARBANZO GRANO VERDE,4730.392156862745,2841.5576908240787,20,0.0,Zona Intermedia
,GIRASOL FORRAJERO,11428.57142857143,3336.891424254725,178,0.0,Zona Intermedia
,GIRASOL PARA SEMILLA,3000.0,770.1810968038152,218,0.0,Zona Intermedia
,GLADIOLO,5250.0,2799.791262266425,175,0.0,Zona Intermedia
,GRANADILLA,6648.250460405157,3508.3173376336777,3162,36.0,Zona Intermedia
,GRANADO,5000.0,2865.963665929001,11990,38.0,Zona Intermedia
,GUANABANO,6000.0,4072.9588734105914,6459,0.0,Zona Intermedia
,GUAYABO,5000.0,3506.7672580332414,15104,29.0,Zona Intermedia
,GUINDO,4000.0,2964.293894836385,349,41.0,Zona Intermedia
,HABA FORRAJERA,6857.142857142857,3460.7946706185244,153,24.0,Zona Intermedia
,HABA GRANO SECO,1150.0,601.2167917595185,43500,9555.0,Zona Intermedia
,HABA GRANO VERDE,4000.0,2323.8624090291423,14652,3221.0,Zona Intermedia
,HIERBA BUENA,4000.0,1686.8435979848766,351,0.0,Zona Intermedia
,HIERBA LUISA,5000.0,3421.2044240295236,465,0.0,Zona Intermedia
,HIGUERA,4000.0,2869.7547834051425,19938,109.0,Zona Intermedia
,HIGUERILLA,6666.666666666667,1576.735912119666,106,0.0,Zona Intermedia
,HINOJO,1500.0,1976.9325954744625,533,11.0,Zona Intermedia
,HIPERICO,5184.0,0.0,69,0.0,Zona Intermedia
,HOLANTAO,4857.142857142857,1619.3538457674013,587,0.0,Zona Intermedia
,HORTENCIA,8000.0,0.0,23,0.0,Zona Intermedia
,HUACATAY,5454.545454545455,2587.431784796126,356,0.0,Zona Intermedia
,HUASAI,4714.285714285714,2828.090632561249,234,0.0,Zona Intermedia
,HUMARI,4400.0,1968.3682321334365,307,0.0,Zona Intermedia
,ICHU COSTEÑO,6896.551724137931,316.9789019112111,8,0.0,Zona Intermedia
,ILUSION,4666.666666666667,1679.0363997711804,113,49.0,Zona Intermedia
,JOJOBA,9000.0,0.0,5,0.0,Zona Intermedia
,KION,3205.128205128205,2726.7436152125306,139,0.0,Zona Intermedia
,KIWICHA,1380.0,510.8520403545467,445,10.0,Zona Intermedia
,LANCHE,2000.0,0.0,17,0.0,Zona Intermedia
,LARICARO,12000.0,2860.5009585232215,22,0.0,Zona de Riesgo
,LAUREL,3833.333333333333,1694.2833926374199,408,0.0,Zona Intermedia
,LECHUGA,8000.0,5869.688168161031,4942,399.0,Zona Intermedia
,LENGUA DE VACA FORRAJERA,18000.0,6011.8315372294555,110,0.0,Zona de Riesgo
,LENTEJA GRANO SECO,707.6923076923076,423.59435923899935,2925,149.0,Zona Intermedia
,LENTEJA GRANO VERDE,5000.0,1067.1149084923588,108,0.0,Zona Intermedia
,LIMA,6000.0,4028.5971999683707,11996,53.0,Zona Intermedia
,LIMON ACIDO,6500.0,5500.510682354799,26117,119.0,Zona Intermedia
,LIMON DULCE,7500.0,4286.97947895125,3626,58.0,Zona Intermedia
,LIMON RUGOSO,8000.0,3985.9730866352716,5428,0.0,Zona Intermedia
,LINAZA,640.0,451.2964937691681,1150,195.0,Zona Intermedia
,LIRIO,18000.0,0.0,23,0.0,Zona Optima
,LLANTEN,6666.666666666667,337.3738848983155,42,42.0,Zona Intermedia
,LUCUMO,5000.0,3215.3166092042825,12330,109.0,Zona Intermedia
,MACA,4410.0,1391.1357495659568,227,65.0,Zona Intermedia
,MACAMBO,6250.0,1881.318340059174,279,0.0,Zona Intermedia
,MAIZ AMARILLO DURO,3000.0,3026.179133153725,36755,236.0,Zona Intermedia
,MAIZ AMILACEO,1380.0,1238.2633113567892,151010,18091.0,Zona Intermedia
,MAIZ CHALA,37878.78787878788,18094.46173828904,18108,38.0,Zona de Riesgo
,MAIZ CHOCLO,6600.0,4186.227370795043,20998,2619.0,Zona Intermedia
,MAIZ MORADO,4166.666666666667,1984.1656069672076,4648,55.0,Zona Intermedia
,MALVA,1888.8888888888887,58.02588531856604,11,0.0,Zona Intermedia
,MAMEY,7500.0,3003.197222712454,1989,0.0,Zona Intermedia
,MANDARINA,9000.0,8194.455250342891,11618,63.0,Zona Intermedia
,MANGO,8000.0,6052.832408693312,36962,345.0,Zona Intermedia
,MANI PARA FRUTA,4800.0,2392.1955704487436,510,0.0,Zona Intermedia
,MANZANILLA,3571.428571428572,2068.7154896913066,263,0.0,Zona Intermedia
,MANZANO,6000.0,4780.767380638631,29859,893.0,Zona Intermedia
,MARACUYA,8571.428571428572,3635.8938165947006,3700,0.0,Zona Intermedia
,MARAÑON,6000.0,2295.375373792191,409,0.0,Zona Intermedia
,MARGARITA VARA,4000.0,219.1328539563914,18,0.0,Zona Intermedia
,MASHUA,5000.0,2133.6224461509987,7701,1968.0,Zona Intermedia
,MATICO,2000.0,399.83971147422943,157,0.0,Zona Intermedia
,MEJORANA,3000.0,1643.4209977504863,220,0.0,Zona Intermedia
,MELOCOTONERO,5000.0,3138.734617572746,18866,671.0,Zona Intermedia
,MELON,15000.0,4253.650105228521,140,0.0,Zona de Riesgo
,MEMBRILLERO,5000.0,2725.6932217945614,8054,71.0,Zona Intermedia
,MENTA,6000.0,0.0,57,0.0,Zona Intermedia
,MIRTO,15000.0,4166.666666666667,9,0.0,Zona de Riesgo
,MONTECASINO,2700.0,929.9099854969737,59,0.0,Zona Intermedia
,MORERA,4000.0,2052.951982648554,2033,0.0,Zona Intermedia
,MORINGA,4000.0,1388.74700614154,597,0.0,Zona Intermedia
,MOTE MOTE,3750.0,1480.6610762580344,313,23.0,Zona Intermedia
,MUÑA,3030.3030303030305,214.41603898320204,56,0.0,Zona Intermedia
,NABO,4800.0,1141.45869873945,105,0.0,Zona Intermedia
,NARANJO,7000.0,6278.984100146909,37448,191.0,Zona Intermedia
,NISPERO,4500.0,3612.984207459609,11540,16.0,Zona Intermedia
,NOGAL,5000.0,1761.4688296195282,630,0.0,Zona Intermedia
,NONI,5000.0,2411.0805336235985,401,0.0,Zona Intermedia
,NUÑA GRANO SECO,862.5,490.3601478470832,1689,118.0,Zona Intermedia
,OCA,5000.0,2264.372821923203,22305,3833.0,Zona Intermedia
,OLIVO,2500.0,2382.7842504743144,11882,14.0,Zona Intermedia
,OLLUCO,4758.620689655173,2141.1961124059685,20807,3838.0,Zona Intermedia
,OREGANO,2858.333333333333,1710.6154608127256,6263,740.0,Zona Intermedia
,PACAE,6000.0,4235.727959271458,48566,136.0,Zona Intermedia
,PAJURO,5000.0,2123.228709736482,1627,0.0,Zona Intermedia
,PAK CHOY,12000.0,0.0,46,0.0,Zona Optima
,PALILLO,4000.0,1170.0487530470866,71,0.0,Zona Intermedia
,PALLAR GRANO SECO,1666.6666666666667,762.9000865990815,1925,25.0,Zona Intermedia
,PALLAR GRANO VERDE,3000.0,1265.2610172346401,754,30.0,Zona Intermedia
,PALMA ACEITERA,8666.666666666666,2370.298017081224,1941,0.0,Zona Intermedia
,PALMERA DATILERA,5000.0,1623.603235461521,1187,0.0,Zona Intermedia
,PALTO,6216.696269982238,5499.898962808161,76453,1070.0,Zona Intermedia
,PAPA AMARGA,7666.666666666666,3450.2213984294217,4878,1799.0,Zona Intermedia
,PAPA AMARILLA,9166.666666666668,5113.204576849522,13821,3272.0,Zona Intermedia
,PAPA BLANCA,8571.42857142857,5854.954766641081,107560,18866.0,Zona Intermedia
,PAPA COLOR,7200.0,4881.702562850334,13388,2644.0,Zona Intermedia
,PAPA HUAYRO,9100.0,4557.736710750478,10051,1921.0,Zona Intermedia
,PAPA NATIVA,7500.0,3824.2179313339566,73262,19090.0,Zona Intermedia
,PAPAYA,7500.0,5601.361760040561,12954,53.0,Zona Intermedia
,PAPAYUELA,5000.0,1613.2664082955093,332,0.0,Zona Intermedia
,PAPRIKA,4848.484848484849,1361.615901414416,1094,0.0,Zona Intermedia
,PASTO AGASHUL,47272.72727272727,11199.996320092056,181,0.0,Zona de Riesgo
,PASTO ANGLETON,64000.0,16155.772339615703,4400,0.0,Zona de Riesgo
,PASTO BANDERILLA,28000.0,0.0,30,0.0,Zona Optima
,PASTO BERMUDA,30000.0,0.0,10,0.0,Zona Optima
,PASTO BLANCO,18574.29718875502,15696.772908077595,804,0.0,Zona de Riesgo
,PASTO BRAQUIARIA,27500.0,16377.80095802217,12896,8.0,Zona de Riesgo
,PASTO BRIZANTA,27040.229885057477,17569.050424653706,14392,48.0,Zona de Riesgo
,PASTO CAMERUN,30000.0,24549.597296805994,313,0.0,Zona de Riesgo
,PASTO CARRICILLO,40000.0,11196.749274568523,247,0.0,Zona de Riesgo
,PASTO CASTILLA,47000.0,12245.808485076112,73,0.0,Zona de Riesgo
,PASTO CEBADILLA,16000.0,9726.22682760868,371,143.0,Zona de Riesgo
,PASTO CHILENO,37500.0,13098.06969272861,524,0.0,Zona de Riesgo
,PASTO CHILLIGUA,24285.714285714286,3751.0836556017503,137,0.0,Zona de Riesgo
,PASTO COLCHA,25500.0,6691.538592152808,383,0.0,Zona de Riesgo
,PASTO COLONIAL,10000.0,0.0,38,0.0,Zona Intermedia
,PASTO CRESPILLO,40000.0,0.0,73,0.0,Zona Optima
,PASTO CUBA VEINTIDOS,35714.28571428571,15386.332228332447,308,0.0,Zona de Riesgo
,PASTO CUNA DEL NIÑO,110000.0,31196.22020584881,215,0.0,Zona de Riesgo
,PASTO DACTYLIS,21000.0,14858.462783225368,36341,10133.0,Zona de Riesgo
,PASTO ELEFANTE,60000.0,40022.50163486003,8741,18.0,Zona de Riesgo
,PASTO ESTRELLA,18595.04132231405,13699.057674242264,310,0.0,Zona de Riesgo
,PASTO FALARIS,24000.0,15094.451558609784,1461,481.0,Zona de Riesgo
,PASTO FESTUCA,20000.0,11219.314750515765,1033,137.0,Zona de Riesgo
,PASTO GATEADORA,24000.0,16969.1070084212,100,0.0,Zona de Riesgo
,PASTO GENAIRA,106666.66666666669,0.0,5,0.0,Zona Optima
,PASTO GRAMA AZUL,40000.0,17275.908039488157,3534,20.0,Zona de Riesgo
,PASTO GRAMA BLANCA,30000.0,19171.18575588643,1506,55.0,Zona de Riesgo
,PASTO GRAMA CHILENA,50000.0,18424.122716422986,1864,0.0,Zona de Riesgo
,PASTO GRAMA DULCE,28000.0,18055.61600551391,1081,3.0,Zona de Riesgo
,PASTO GRAMA RHODES,35000.0,2374.6630056165664,41,0.0,Zona de Riesgo
,PASTO GRAMA SALADA,34166.66666666667,4256.2826537937435,24,0.0,Zona de Riesgo
,PASTO GRAMALOTE,40000.0,21474.625530951547,3338,8.0,Zona de Riesgo
,PASTO GUATEMALA,80000.0,20718.867629017008,816,0.0,Zona de Riesgo
,PASTO GUINEA,46428.57142857143,14424.817648554308,59,0.0,Zona de Riesgo
,PASTO HUAQUILLO,19500.0,210.01217497174665,33,0.0,Zona Optima
,PASTO KIKUYO,28000.0,14276.18698493505,35290,620.0,Zona de Riesgo
,PASTO KING GRASS,24000.0,12267.806818130337,346,0.0,Zona de Riesgo
,PASTO KUDZU,24000.0,11320.922933551314,105,0.0,Zona de Riesgo
,PASTO MAICILLO,40000.0,16950.73439576751,1742,0.0,Zona de Riesgo
,PASTO MARAFALFA,42666.66666666666,19732.057312550234,1010,18.0,Zona de Riesgo
,PASTO MORADO,40000.0,17903.391949595585,876,0.0,Zona de Riesgo
,PASTO MORROPON,13000.0,0.0,10,0.0,Zona Optima
,PASTO NATURAL MANEJADO,19834.29575696711,13172.835065121499,12130,2452.0,Zona de Riesgo
,PASTO NICARION,32000.0,0.0,13,0.0,Zona Optima
,PASTO NUDILLO,22500.0,13952.715150186645,1604,21.0,Zona de Riesgo
,PASTO OLIVA,25000.0,15059.500578214363,63,0.0,Zona de Riesgo
,PASTO OVILLO,44000.0,15536.88852956625,2688,24.0,Zona de Riesgo
,PASTO PAJA,20000.0,10879.78551244165,304,37.0,Zona de Riesgo
,PASTO PAJA CLASICA,60000.0,9656.266843154392,19,0.0,Zona de Riesgo
,PASTO PAJA DE CORTE,10000.0,11285.761872936695,19,0.0,Zona Intermedia
,PASTO PAJA LIMA,23333.333333333336,5002.373278664622,157,0.0,Zona de Riesgo
,PASTO PAJILLA,23333.333333333336,10787.995496062505,1322,139.0,Zona de Riesgo
,PASTO PARA,24444.444444444445,5524.185164224807,360,118.0,Zona de Riesgo
,PASTO PASPAL,38000.0,0.0,17,0.0,Zona Optima
,PASTO PERECINTA,21000.0,0.0,30,0.0,Zona Optima
,PASTO SETAREA,18888.88888888889,9457.909083287244,1170,14.0,Zona de Riesgo
,PASTO SISO,34000.0,18470.288670528556,205,0.0,Zona de Riesgo
,PASTO SUDAN,30000.0,13804.606780155735,118,0.0,Zona de Riesgo
,PASTO SUNCHO,15463.917525773197,1297.702402851337,19,0.0,Zona de Riesgo
,PASTO TANZANIA,50000.0,17468.151421017956,131,0.0,Zona de Riesgo
,PASTO TIOCINTO,22500.0,6404.344228724748,16,0.0,Zona de Riesgo
,PASTO TORO URCO,14280.778532765173,12046.648462826852,645,0.0,Zona de Riesgo
,PASTO YARAGUA,40000.0,10.777775998067938,132,0.0,Zona Optima
,PASTO ZACATE,29304.029304029304,12726.646607518964,723,0.0,Zona de Riesgo
,PECANO,2857.142857142857,2339.620208350154,3954,0.0,Zona Intermedia
,PECHICHE,3703.703703703704,1587.8275561802604,31,0.0,Zona Intermedia
,PENCA MAGUEY,5000.0,0.0,34,0.0,Zona Intermedia
,PEPINILLO,6666.666666666667,2752.1503919149727,706,0.0,Zona Intermedia
,PEPINO FRUTA,8100.0,3279.6189465334633,560,16.0,Zona Intermedia
,PERAL,5000.0,3193.132873502136,8727,145.0,Zona Intermedia
,PEREJIL,5000.0,4059.0561214669347,1077,94.0,Zona Intermedia
,PIJUAYO FRUTA,6250.0,3350.8832029849186,716,0.0,Zona Intermedia
,PIJUAYO PALMITO,4725.692558392178,3575.8173796511205,268,0.0,Zona Intermedia
,PIMIENTO,8750.0,4071.0163553566217,551,0.0,Zona Intermedia
,PITAHAYA,4000.0,1858.3807432578687,3111,0.0,Zona Intermedia
,PITUCA,7000.0,3195.16879087873,1319,0.0,Zona Intermedia
,PIÑA,7500.0,8373.72308518975,1164,0.0,Zona Intermedia
,PLATANO,7500.0,3792.1811823060425,71126,152.0,Zona Intermedia
,POMARROSA,6000.0,2642.024316976163,1804,0.0,Zona Intermedia
,POMELO,10000.0,5930.561508906541,545,0.0,Zona Intermedia
,PORO,8000.0,3123.8316929939992,593,43.0,Zona Intermedia
,QUINUA,1150.0,873.8929247079776,17891,3011.0,Zona Intermedia
,QUITO QUITO,6000.0,2111.655963714475,45,0.0,Zona Intermedia
,RABANO,8283.333333333334,2767.769866763441,114,0.0,Zona Intermedia
,ROCOTO,7750.0,5664.980925471024,2548,0.0,Zona Intermedia
,ROMERO,5000.0,3050.824907657731,1196,109.0,Zona Intermedia
,ROSA,4000.0,529.5521931349361,94,76.0,Zona Intermedia
,RUDA,6250.0,2774.0012200801407,740,69.0,Zona Intermedia
,RYE AMERICANO,22222.222222222223,4907.237644725139,622,218.0,Zona de Riesgo
